CustomerID,Probability
7044-YAACC,71.77
8189-XRIKE,53.01
1506-YJTYT,2.19
4123-DVHPH,65.88
6425-YQLLO,18.6
5442-UTCVD,66.82
2228-BZDEE,0.67
7734-DBOAI,52.35
2789-CZANW,5.63
2091-RFFBA,53.55
2114-MGINA,60.75
7596-LDUXP,31.31
3740-RLMVT,1.44
4489-SNOJF,11.7
2192-OZITF,3.43
5651-CPDND,27.65
2186-QZEYA,18.03
1131-ALZWV,5.68
7729-XBTWX,0.43
9134-WYRVP,7.85
3284-SVCRO,1.55
9732-OUYRN,1.19
0559-CKHUS,3.51
2931-SVLTV,25.29
6899-PPEEA,64.5
7504-UWHNB,39.23
2582-FFFZR,55.04
8908-NMQTX,1.85
2187-LZGPL,54.27
1431-AIDJQ,5.18
6288-LBEAR,28.98
4597-NUCQV,68.77
9019-QVLZD,66.46
8413-YNHNV,1.75
5808-TOTXO,13.04
4369-NYSCF,5.1
6333-YDVLT,10.79
5324-KTGCG,0.57
5599-HVLTW,60.46
7394-LWLYN,69.32
3707-LRWZD,33.78
6873-UDNLD,12.6
2700-LUEVA,19.3
1455-ESIQH,77.16
0958-YHXGP,56.38
1101-SSWAG,46.76
2979-SXESE,45.73
4013-TLDHQ,48.12
5743-KHMNA,0.41
4194-FJARJ,1.49
5325-UWTWJ,22.44
3969-GYXEL,43.09
9208-OLGAQ,65.35
3244-CQPHU,7.8
2674-MLXMN,26.95
9708-HPXWZ,42.24
6992-TKNYO,7.89
4468-YDOVK,28.07
3754-DXMRT,56.39
5792-JALQC,2.92
7130-VTEWQ,73.52
2200-DSAAL,6.63
4302-ZYFEL,0.48
9351-LZYGF,7.21
4366-CTOUZ,12.1
6121-VZNQB,26.11
7903-CMPEY,69.87
1518-OMDIK,16.13
6671-NGWON,15.78
0595-ITUDF,15.35
6996-KNSML,69.08
1955-IBMMB,0.72
0096-BXERS,48.74
3806-YAZOV,18.64
7998-ZLXWN,11.5
6253-WRFHY,35.59
9133-AYJZG,56.68
2675-OTVVJ,42.62
8680-CGLTP,6.67
8430-TWCBX,1.23
5018-GWURO,30.75
6741-QRLUP,2.08
4737-HOBAX,3.34
0537-QYZZN,46.21
3340-QBBFM,5.42
1704-NRWYE,71.4
2592-SEIFQ,57.13
8200-KLNYW,9.86
3372-CDXFJ,8.35
4781-ZXYGU,24.36
7632-YUTXB,3.61
2718-YSKCS,0.35
9896-UYMIE,9.82
0853-NWIFK,22.5
8212-CRQXP,48.28
6980-CDGFC,0.71
7691-XVTZH,10.74
2520-SGTTA,16.54
7481-ATQQS,39.31
2277-VWCNI,43.89
1088-CNNKB,2.05
8642-GVWRF,50.04
1930-BZLHI,6.28
3400-ESFUW,0.82
5868-YTYKS,22.26
3525-DVKFN,4.49
1482-OXZSY,45.53
0377-JBKKT,9.47
5778-BVOFB,32.73
3373-YZZYM,18.01
2057-ZBLPD,68.14
0228-MAUWC,24.17
5502-RLUYV,33.77
0023-HGHWL,70.92
7663-YJHSN,5.01
4915-BFSXL,1.35
3086-RUCRN,12.17
5215-LNLDJ,58.8
7576-JMYWV,33.8
9039-RBEEE,9.61
0257-KXZGU,14.36
1307-ATKGB,52.27
8417-FMLZI,55.12
3714-XPXBW,10.26
1850-AKQEP,12.58
2824-DXNKN,1.98
5227-JSCFE,0.8
0848-ZGQIJ,58.6
3621-CHYVB,6.87
8042-RNLKO,0.68
1792-UXAFY,60.31
5372-FBKBN,7.15
0420-TXVSG,1.76
6217-TOWGS,45.63
0515-YPMCW,56.72
0378-XSZPU,1.65
1045-LTCYT,13.56
1544-JJMYL,5.25
4636-JGAAI,35.49
6874-SGLHU,33.2
5951-AOFIH,17.16
4729-XKASR,55.63
3059-NGMXB,21.24
8652-YHIYU,27.58
5278-PNYOX,10.22
5449-FIBXJ,51.93
3486-HOOGQ,1.09
5061-PBXFW,5.29
8630-FJLIB,54.98
3891-NLXJB,3.72
4749-OJKQU,72.99
0577-WHMEV,41.36
5453-AXEPF,51.1
3639-XJHKQ,20.4
3716-LRGXK,13.97
2263-SFSQZ,1.26
9950-MTGYX,2.94
3397-AVTKU,8.46
4825-FUREZ,1.84
9837-BMCLM,70.88
2672-OJQZP,37.24
0137-UDEUO,18.71
3134-DSHVC,5.39
6161-UUUTA,74.48
7821-DPRQE,20.74
6543-XRMYR,65.4
2001-EWBQU,17.44
4925-LMHOK,23.68
1608-GMEWB,48.29
6695-AMZUF,1.29
1455-UGQVH,77.17
8410-BGQXN,17.24
8280-MQRQN,43.89
1619-YWUBB,0.64
7611-YKYTC,23.5
2037-SGXHH,43.33
3178-FESZO,71.82
0365-GXEZS,37.67
0082-OQIQY,47.72
6087-MVHJH,69.23
4603-JANFB,69.17
3018-TFTSU,31.97
3606-SBKRY,30.7
4806-KEXQR,72.32
0667-NSRGI,8.15
7083-YNSKY,17.99
6893-ODYYE,5.64
8242-JSVBO,38.7
2479-BRAMR,27.93
9541-ZPSEA,2.3
2665-NPTGL,64.77
1139-WUOAH,3.59
4693-VWVBO,25.05
7434-SHXLS,20.39
6937-GCDGQ,10.91
0988-JRWWP,56.02
5075-JSDKI,1.04
7908-QCBCA,63.34
8644-XYTSV,14.71
6711-FLDFB,70.81
3873-WOSBC,0.49
7465-ZZRVX,69.2
7975-JMZNT,2.18
7251-XFOIL,20.85
4116-IQRFR,11.68
3714-JTVOV,22.65
8259-DZLIZ,3.06
0442-ZXKVS,18.21
7853-WNZSY,24.85
3120-FAZKD,1.12
8606-OEGQZ,4.62
0225-ZORZP,61.73
4702-IOQDC,70.22
9489-JMTTN,1.49
0575-CUQOV,24.37
0967-BMLBD,9.63
6178-KFNHS,52.0
2830-LEWOA,7.7
5006-MXVRN,1.43
1264-BYWMS,45.49
9658-WYUFB,53.17
8327-WKMIE,2.03
6917-FIJHC,0.55
5329-KRDTM,1.72
7797-EJMDP,21.03
3530-VWVGU,7.08
2013-SGDXK,62.21
6368-NWMCE,11.51
3633-CDBUW,15.48
0707-HOVVN,2.65
8580-QVLOC,1.7
3956-MGXOG,54.19
9274-UARKJ,49.69
4077-HWUYD,2.01
2012-NWRPA,80.39
8808-ELEHO,71.37
0103-CSITQ,18.98
3506-LCJDC,18.84
8671-KKKOS,11.86
7305-ZWMAJ,3.05
9518-XXBXE,48.3
3934-HXCFZ,47.58
6578-KRMAW,26.98
4860-IJUDE,38.15
7666-WKRON,14.57
9688-YGXVR,26.72
0423-UDIJQ,23.99
1945-XISKS,0.36
4910-AQFFX,56.91
2154-KVJFF,59.84
5360-LJCNJ,14.53
2607-FBDFF,26.99
9647-ERGBE,62.72
3428-XZMAZ,69.14
1100-DDVRV,48.33
0378-TOVMS,58.02
4355-HBJHH,4.68
6728-WYQBC,20.45
9058-CBREO,47.42
9029-FEGVJ,37.65
7216-KAOID,1.58
0318-QUUOB,73.71
6145-NNPNO,38.43
5520-FVEWJ,58.96
5339-TJFEK,27.22
5572-ZDXHY,46.02
2074-GUHPQ,35.45
4625-XMOYM,0.52
5827-MWCZK,17.76
1385-TQOZW,18.5
5914-XRFQB,7.7
4329-YPDDQ,33.14
4804-NCPET,3.52
3750-CKVKH,68.08
5944-UGLLK,5.84
8063-GBATB,65.74
7787-BNTZM,16.53
2252-ISRNH,55.31
9415-TPKRV,38.26
5322-TEUJK,4.9
4547-KQRTM,57.14
4877-EVATK,19.56
1866-DIOQZ,2.18
8375-KVTHK,13.49
2697-NQBPF,48.62
3709-OIJEA,22.2
7639-SUPCW,16.83
1386-ZIKUV,19.69
0599-XNYDO,47.97
6377-WHAOX,43.13
6855-VLGOS,0.33
8999-XXGNS,19.48
8746-OQQRW,21.06
3181-MIZBN,12.72
0471-ARVMX,25.16
7766-CLTIC,33.25
5650-YLIBA,46.57
0825-CPPQH,0.29
9084-OAYKL,0.53
6122-LJADA,1.98
2400-XIWIO,2.51
7524-VRLPL,1.46
1069-XAIEM,82.2
7569-NMZYQ,7.44
5201-USSQZ,31.25
2105-PHWON,38.94
1494-EJZDW,5.8
4884-TVUQF,7.05
8003-EWNDZ,24.53
1897-RCFUM,3.17
9256-JTBNZ,13.86
4658-HCOHW,48.39
2211-RMNHO,2.33
2432-TFSMK,41.14
3440-JPSCL,56.86
4929-ROART,18.28
1834-ABKHQ,4.35
1741-WTPON,6.71
3932-IJWDZ,36.73
1240-HCBOH,0.68
3594-KADLU,29.59
8065-BVEPF,25.82
3796-ENZGF,2.05
1734-ZMNTZ,7.04
2853-CWQFQ,36.45
0813-TAXXS,8.64
2519-TWKFS,11.28
2889-FPWRM,10.74
0626-QXNGV,0.53
6723-CEGQI,1.37
6987-XQSJT,31.84
4732-RRJZC,13.88
9499-XPZXM,0.8
4338-EYCER,24.01
3007-FDPEA,26.2
6350-XFYGW,77.86
4290-BSXUX,58.07
8513-OLYGY,5.17
0311-QYWSS,38.09
8705-DWKTI,24.41
8755-IWJHN,23.86
0325-XBFAC,71.99
4480-QQRHC,59.76
0929-PECLO,29.19
3680-CTHUH,11.61
1202-KKGFU,15.26
6112-KTHFQ,15.96
1852-XEMDW,13.67
2462-XIIJB,73.74
4760-XOHVN,18.76
1820-DJFPH,0.48
9426-SXNHE,20.35
9068-FHQHD,1.32
1269-FOYWN,1.36
9470-YFUYI,1.71
7817-BOQPW,74.48
7402-EYFXX,69.88
1853-UDXBW,67.02
9895-VFOXH,51.61
5458-CQJTA,1.89
1230-QAJDW,42.05
5701-ZIKJE,23.5
5219-YIPTK,60.52
5032-MIYKT,61.9
7396-VJUZB,30.76
9717-QEBGU,68.41
5172-RKOCB,6.52
6509-TSGWN,4.52
3540-RZJYU,44.15
3178-CIFOT,5.87
2091-MJTFX,21.58
4530-NDRKU,2.92
5985-TBABQ,11.34
9800-ONTFE,47.61
6743-HHQPF,15.7
8455-HIRAQ,30.24
6616-AALSR,10.29
0883-EIBTI,19.45
9415-ZNBSX,2.26
4018-KJYUY,6.31
0722-TROQR,76.31
7571-YXDAD,58.49
3884-UEBXB,0.98
8780-RSYYU,9.07
5537-UXXVS,9.54
1791-PQHBB,35.26
8701-DGLVH,0.75
8741-LQOBK,5.88
3393-FMZPV,64.35
8082-GHXOP,22.12
6402-ZFPPI,50.19
0980-FEXWF,8.38
7486-KSRVI,31.59
3011-WQKSZ,13.95
8443-WVPSS,60.6
3006-XIMLN,72.98
8218-FFJDS,2.35
1986-PHGZF,22.92
9965-YOKZB,77.12
0504-HHAPI,48.06
9360-OMDZZ,68.22
6305-YLBMM,9.82
0345-XMMUG,17.18
8024-XNAFQ,6.48
3647-GMGDH,53.49
2988-GBIVW,26.28
2832-SCUCO,26.16
7036-ZZKBD,17.17
3791-LGQCY,44.61
0265-PSUAE,39.06
0463-TXOAK,0.82
0594-UFTUL,13.99
9509-MPYOD,2.38
9128-CPXKI,14.88
0129-KPTWJ,27.16
8166-ZZTFS,6.71
5855-EIBDE,7.05
5365-LLFYV,44.22
5956-YHHRX,70.17
6008-NAIXK,14.82
2956-GGUCQ,49.65
1928-BXYIV,35.83
5760-FXFVO,49.98
6595-COKXZ,45.13
0961-ZWLVI,15.96
5181-OABFK,1.62
4007-NHVHI,30.45
7816-VGHTO,14.55
5871-DGTXZ,2.62
7550-WIQVA,22.75
7544-ZVIKX,16.71
0016-QLJIS,2.6
7508-DQAKK,2.55
5176-OLSKT,1.42
9356-AXGMP,29.75
3556-BVQGL,7.36
0362-ZBZWJ,53.25
8979-CAMGB,18.23
4211-MMAZN,19.58
7581-EBBOU,2.91
4274-OWWYO,65.07
5073-RZGBK,4.25
1541-ETJZO,31.52
2192-CKRLV,2.74
3154-HMWUU,0.73
6119-SPUDB,2.04
6522-OIQSX,3.58
7813-ZGGAW,41.6
8748-HFWBO,4.59
1052-QJIBV,0.24
1319-YLZJG,44.94
4106-HADHQ,4.42
0723-FDLAY,9.91
3050-RLLXC,1.66
9298-WGMRW,7.81
2369-UAPKZ,60.22
3088-LHEFH,49.72
2778-OCLGR,27.75
6583-KQJLK,70.04
8544-JNBOX,0.36
6681-ZSEXG,2.62
6139-ZZRBQ,0.64
6116-RFVHN,63.63
0637-KVDLV,73.57
8884-FEEWR,2.43
3125-RAHBV,4.33
6633-MPWBS,38.75
0373-AIVNJ,16.61
8785-EPNCG,15.3
1682-VCOIO,4.19
5729-KLZAR,64.09
2072-ZVJJX,0.49
8849-AYPTR,48.17
9518-IMLHK,9.29
1582-RAFML,28.63
3646-ITDGM,0.63
8740-CRYFY,72.32
3569-VLDHH,2.11
8224-KDLKN,0.33
7594-LZNWR,26.37
4001-TSBTV,25.4
2962-XPMCQ,52.23
8727-XDPUD,8.12
1043-UXOVO,6.63
1064-FBXNK,10.86
3996-ZNWYK,0.28
2878-DHMIN,2.93
7762-ONLJY,9.06
1678-FYZOW,71.95
5795-BKOYE,1.03
8627-EHGIP,13.14
7402-PWYJJ,23.13
5480-TBGPH,50.83
0018-NYROU,68.33
7501-VTYLJ,28.73
7608-RGIRO,0.66
0480-BIXDE,67.11
5895-QSXOD,45.28
9814-AOUDH,0.66
6175-IRFIT,55.64
8760-ZRHKE,2.82
1622-HSHSF,26.14
8854-CCVSQ,56.84
6749-UTDVX,16.74
5542-DHSXL,22.91
9102-OXKFY,2.3
0511-JTEOY,53.97
5216-WASFJ,64.18
7808-DVWEP,19.73
7067-KSAZT,30.92
2284-VFLKH,17.58
0366-NQSHS,18.75
6532-YLWSI,1.05
3807-BPOMJ,20.74
3892-NXAZG,5.93
4948-WBBKL,41.57
4182-BGSIQ,17.42
9300-AGZNL,83.66
0988-AADSA,1.11
9972-NKTFD,9.93
3717-LNXKW,26.9
5734-EJKXG,17.52
2207-RYYRL,0.89
6729-FZWSY,0.57
9695-IDRZR,14.04
8144-DGHXP,3.33
7814-LEEVE,28.53
1112-CUNAO,64.27
5175-AOBHI,42.0
5174-RNGBH,22.18
8631-WUXGY,37.31
7270-BDIOA,54.48
9565-JSNFM,18.11
5906-DVAPM,3.01
6654-QGBZZ,20.34
8348-JLBUG,4.77
0607-DAAHE,0.6
5641-DMBFJ,5.78
9200-NLNPD,7.47
2664-XJZNO,4.62
9732-KPKBW,32.64
3339-EAQNV,17.29
0921-OHLVP,56.16
3389-YGYAI,77.72
9560-ARGQJ,58.23
8350-NYMVI,9.29
1600-DILPE,34.47
0536-ESJEP,4.28
4654-GGUII,11.82
6478-HRRCZ,4.54
8510-BBWMU,2.4
6857-TKDJV,0.43
2360-RDGRO,31.61
0584-BJQGZ,15.09
5134-IKDAY,68.08
1360-XFJMR,14.31
3070-DVEYC,57.58
5730-RIITO,10.81
9058-MJLZC,52.71
5707-ORNDZ,36.13
0902-XKXPN,0.28
5177-RVZNU,1.93
0056-EPFBG,8.17
8993-IZEUX,48.21
8696-JKZNU,49.48
5380-AFSSK,73.4
8190-ZTQFB,22.57
0931-MHTEM,12.78
2055-PDADH,72.18
7515-LODFU,0.34
0440-UEDAI,10.94
1337-BOZWO,17.96
0868-VJRDR,5.71
8714-EUHJO,54.17
6344-SFJVH,28.54
3950-VPYJB,1.05
8041-TMEID,9.97
7321-ZNSLA,7.47
6941-KXRRV,8.68
3721-CNEYS,69.46
8727-JQFHV,0.49
9475-NNDGC,13.99
1355-KUSBG,43.35
3688-FTHLT,44.65
0899-LIIBW,55.39
2568-OIADY,61.82
1384-RCUXW,48.97
5825-XJOCM,3.73
6848-YLDFR,3.89
8125-QPFJD,2.67
2320-YKQBO,15.72
1193-RTSLK,18.63
2302-ANTDP,29.61
5923-GXUOC,57.13
4973-RLZVI,4.34
7869-ZYDST,26.52
4501-UYKBC,9.35
1215-EXRMO,0.86
2305-MRGLV,23.67
8404-VIOMB,2.4
5233-GEEAX,61.89
2359-KLTEK,38.84
5304-EFJLP,12.21
2673-ZALNP,9.61
9184-GALIL,3.26
4393-RYCRE,21.87
9746-MDMBK,14.1
3162-ZJZFU,19.9
8404-GFGCZ,52.41
8875-AKBYH,67.92
4432-ADRLB,34.97
0533-UCAAU,7.46
1394-SUIUH,19.6
3521-MNKLV,21.22
2533-TIBIX,30.19
8993-PHFWD,58.31
1565-RHDJD,48.59
7137-RYLPP,55.99
3765-JXVKY,66.2
5092-STPKP,8.75
7330-WZLNC,72.04
0114-PEGZZ,52.75
3359-DSRKA,0.68
8639-NHQEI,5.65
7161-DFHUF,0.4
3957-LXOLK,68.03
3720-DBRWL,3.13
6635-MYYYZ,6.28
8565-WUXZU,2.58
5281-BUZGT,44.68
4994-OBRSZ,5.48
0562-FGDCR,0.89
2436-QBZFP,33.7
3420-YJLQT,63.43
6040-CGACY,10.93
6582-PLFUU,0.68
8242-PDSGJ,0.97
0264-CNITK,0.26
0089-IIQKO,36.83
7839-NUIAA,4.33
6075-QMNRR,5.52
5378-IKEEG,71.62
5966-EMAZU,11.43
0440-EKDCF,1.51
4774-HHGGS,2.38
2718-GAXQD,44.87
2055-BFOCC,3.54
8180-AKMJV,44.66
4298-OYIFC,66.08
5566-SOEZD,14.31
9842-EFSYY,45.43
2272-WUSPA,12.99
4584-LBNMK,2.3
3898-GUYTS,27.98
0930-EHUZA,4.72
6413-XKKPU,46.13
9975-SKRNR,19.51
3703-KBKZP,59.14
1449-XQEMT,23.29
2626-URJFX,53.87
4973-MGTON,1.68
3682-YEUWS,19.78
1223-UNPKS,3.34
2612-RRIDN,70.41
4735-ASGMA,65.61
3446-QDSZF,37.55
3669-LVWZB,60.24
6892-EZDTG,74.02
5117-IFGPS,63.88
7379-FNIUJ,55.69
1627-AFWVJ,2.42
9725-SCPZG,74.22
5884-GCYMI,52.62
3217-FZDMN,68.39
4486-EFAEB,20.74
0060-FUALY,24.87
7853-GVUDZ,23.95
7480-QNVZJ,53.61
6954-OOYZZ,28.78
7088-FBAWU,19.04
8313-AFGBW,7.57
3943-KDREE,45.81
9239-ZBZZV,71.17
3097-IDVPU,22.4
4398-HSCJH,52.07
2197-OMWGI,6.25
2303-PJYHN,21.49
9795-VOWON,36.34
1237-WIYYZ,12.79
1987-AUELQ,0.42
7852-LECYP,45.63
4430-UZIPO,41.76
4822-LPTYJ,12.54
8165-CBKXO,3.99
6527-PZFPV,4.83
4855-SNKMY,54.44
9593-CVZKR,1.04
8595-SIZNC,7.8
8008-HAWED,62.59
7124-UGSUR,24.33
1862-SKORY,30.34
5236-XMZJY,5.58
4827-DPADN,2.25
2694-CIUMO,47.92
5846-ABOBJ,0.41
1439-LCGVL,3.92
0909-SDHNU,29.98
4647-XXZAM,30.15
1502-XFCVR,17.25
7740-KKCXF,9.4
5360-XGYAZ,1.72
9692-TUSXH,57.58
7912-SYRQT,63.84
3557-HTYWR,2.63
4816-JBHOV,56.44
8920-NAVAY,18.98
1699-TLDLZ,4.25
5600-PDUJF,29.29
8292-TYSPY,18.56
0567-XRHCU,1.9
1867-BDVFH,64.29
2067-QYTCF,31.91
2359-QWQUL,16.92
9103-TCIHJ,27.51
7407-SUJIZ,6.57
9150-KPBJQ,7.54
0052-DCKON,8.99
3654-ARMGP,3.36
9699-UBQFS,39.71
9367-TCUYN,12.52
1261-FWTTE,43.98
3528-HFRIQ,9.98
0708-SJDIS,13.69
4140-WJAWW,16.92
2073-QBVBI,4.93
6928-ONTRW,0.23
3320-VEOYC,77.21
5231-FIQPA,1.81
6617-WLBQC,17.98
2599-CIPQE,3.17
6653-CBBOM,70.23
8774-GSBUN,0.38
7326-RIGQZ,62.4
1401-FTHFQ,5.06
3247-ZVOUO,71.46
0254-FNMCI,6.58
1848-LBZHY,31.31
6101-IMRMM,53.63
8118-TJAFG,57.54
5429-LWCMV,69.2
7298-IZWLY,26.13
9758-MFWGD,5.2
3955-JBZZM,49.42
1268-ASBGA,66.85
8943-URTMR,64.56
4815-TUMEQ,11.04
4713-LZDRV,77.9
9909-IDLEK,31.36
4092-OFQZS,5.18
1561-BWHIN,4.58
4325-NFSKC,58.31
9927-DSWDF,40.66
9500-LTVBP,23.02
7252-NTGSS,37.27
8149-AIQCG,31.18
1360-JYXKQ,25.48
2955-PSXOE,27.2
7762-URZQH,11.61
0899-WZRSD,20.96
3255-GRXMG,22.96
4828-FAZPK,47.33
6094-ZIVKX,1.56
6925-BAYGL,1.19
3262-EIDHV,1.46
7354-OIJLX,68.49
1376-HHBDV,12.95
6907-NZZIJ,57.45
6133-OZILE,37.52
4135-FRWKJ,4.24
2911-UREFD,23.52
3744-ZRRDZ,55.5
5673-TIYIB,41.06
6551-ZCOTS,5.67
7191-ADRGF,8.48
5018-LXQQG,9.01
6892-BOGQE,0.44
1602-IJQQE,66.29
4628-WQCQQ,27.74
1746-TGTWV,52.53
5995-SNNEW,68.58
8050-WYBND,28.01
2821-WARNZ,0.95
4879-GZLFH,45.27
1644-IRKSF,38.94
8314-HTWVE,6.68
9402-ROUMJ,7.68
2507-QZPQS,49.29
7159-NOKYQ,14.63
5707-ZMDJP,1.7
8779-YIQQA,4.1
7136-IHZJA,7.31
8966-OIQHG,4.41
7074-STDCN,22.89
3705-PSNGL,2.72
8739-QOTTN,20.59
1399-OUPJN,0.57
0277-BKSQP,47.5
6502-HCJTI,58.29
2606-RMDHZ,47.59
5774-XZTQC,14.51
2676-SSLTO,5.02
6266-QHOJZ,7.06
7269-JISCY,2.98
0363-SVHYR,1.45
8547-NSBBO,19.23
8258-GSTJK,76.14
6861-OKBCE,11.19
9940-RHLFB,61.72
6591-QGOYB,33.6
9070-BCKQP,7.74
6421-SZVEM,22.04
1328-EUZHC,4.55
2995-UPRYS,23.53
8878-RYUKI,15.14
9633-DENPU,11.75
7811-JIVPF,17.14
7113-HIPFI,0.53
8541-QVFKM,70.07
6686-YPGHK,18.98
1383-EZRWL,15.82
9258-CNWAC,4.65
5371-VYLSX,25.79
6374-AFWOX,1.46
4759-TRPLW,61.83
5317-FLPJF,2.95
7621-VPNET,26.56
6034-YMTOB,48.57
8563-IIOXK,22.12
4903-CNOZC,12.14
4353-HYOJD,12.5
8020-BWHYL,48.66
7267-FRMJW,2.71
2982-VPSGI,78.19
4188-FRABG,19.65
8199-ZLLSA,10.49
4128-ETESU,50.72
0620-DLSLK,55.44
4625-EWPTF,48.01
5980-NOPLP,57.62
3850-OKINF,3.47
6892-XPFPU,68.85
8010-EZLOU,63.49
1156-ZFYDO,27.07
3295-YVUSR,69.17
8016-NCFVO,31.17
4119-ZYPZY,15.21
5549-ZGHFB,0.98
7577-SWIFR,77.16
0303-WMMRN,21.39
6408-OTUBZ,6.96
5204-HMGYF,4.29
1078-TDCRN,67.32
3727-OVPRY,0.8
3797-FKOGQ,61.55
7622-NXQZR,19.46
6196-HBOBZ,9.95
3970-XGJDU,0.58
7017-VFULY,21.46
5562-YJQGT,19.21
8807-OPMBM,1.08
5439-WIKXB,50.63
9874-QLCLH,61.01
8294-UIMBA,27.18
8109-YUOHE,7.96
5840-NVDCG,5.81
8092-NLTGF,0.37
5928-QLDHB,68.27
9840-EFJQB,58.51
0696-UKTOX,13.39
4801-KFYKL,13.08
3472-OAOOR,21.93
6135-OZQVA,43.1
8062-YBDOE,72.7
2252-JHJGE,16.33
4188-PCPIG,1.84
6000-APYLU,68.65
7105-BENQF,10.77
7721-DVEKZ,20.33
3566-VVORZ,28.77
9507-HSMMZ,0.65
2480-SQIOB,39.32
0947-IDHRQ,60.31
7813-TKCVO,5.39
0128-MKWSG,13.84
3672-YITQD,58.74
4350-ZTLPI,20.21
9048-JVYVF,51.43
0361-HJRDX,1.63
5727-MYATE,1.85
3823-KYNQY,8.9
8988-ECPJR,36.67
7570-WELNY,5.08
3021-VLNRJ,2.74
3776-EKTKM,75.02
2080-CAZNM,56.87
1028-FFNJK,60.49
6907-FLBER,46.55
3001-UNBTL,66.57
5982-PSMKW,9.3
3507-GASNP,0.4
7096-ZNBZI,0.4
1902-XBTFB,47.18
1676-MQAOA,0.99
0786-IVLAW,18.27
7566-DSRLQ,14.37
0643-OKLRP,26.21
7245-JMTTQ,26.93
6050-IJRHS,21.23
6202-JVYEU,15.35
8591-TKMZH,8.12
0734-OXWBT,31.08
4282-ACRXS,28.42
0365-TRTPY,20.1
7349-ALMUX,1.96
9381-NDKME,43.5
6502-KUGLL,10.38
1841-YSJGV,6.49
2794-XIMMO,10.54
8382-SHQEH,77.06
3511-BFTJW,0.67
7668-XCFYV,77.73
2983-ZANRP,55.22
7845-URHJN,16.61
3034-ZBEQN,4.94
5018-HEKFO,22.32
2923-ARZLG,25.85
3976-NLDEZ,19.59
2282-YGNOR,4.03
5336-UFNZP,27.96
6854-EXGSF,30.05
1241-EZFMJ,0.7
9233-PSYHO,36.15
5376-PCKNB,13.5
8044-BGWPI,20.35
4060-LDNLU,72.06
3589-PPVKW,34.93
8327-LZKAS,39.14
5887-IKKYO,7.58
1075-BGWOH,76.85
1755-RMCXH,17.3
0302-JOIVN,64.08
3858-XHYJO,22.65
4299-SIMNS,58.48
7025-IWFHT,18.58
6261-LHRTG,18.01
7841-FCRQD,6.59
2056-EVGZL,6.69
8777-MBMTS,9.93
7753-USQYQ,5.27
5366-IJEQJ,62.85
7661-CPURM,29.49
6233-HXJMX,38.43
5902-WBLSE,0.36
1981-INRFU,72.67
4971-PUYQO,59.39
3239-TPHPZ,11.66
5115-GZDEL,1.1
3338-CVVEH,69.11
8485-GJCDN,62.04
2615-YVMYX,29.29
2851-STERV,16.71
4393-GEADV,4.3
8486-AYEQH,49.48
1527-SXDPN,12.09
6029-WTIPC,63.15
8634-CILSZ,12.68
5419-JKZNQ,39.29
2495-KZNFB,47.04
1409-PHXTF,23.76
4560-WQAQW,2.61
9591-YVTEB,11.65
9309-BZGNT,3.21
4274-DRSQT,12.93
2027-DNKIV,3.56
8075-GXIUB,10.11
2885-HIJDH,1.94
5424-RLQLC,34.75
6682-QJDGB,6.24
6507-DTJZV,30.66
8780-IXSTS,71.21
7673-BQGKU,0.29
6723-WSNTY,16.65
9530-EHPOH,39.4
2725-IWWBA,1.71
0345-HKJVM,68.76
1061-PNTHC,19.95
0394-YONDK,0.35
6574-MCOEH,19.0
7399-QHBJS,0.63
3049-SOLAY,82.05
0997-YTLNY,13.26
3317-HRTNN,69.81
9479-HYNYL,2.44
3235-ETOOB,54.22
9708-KFDBY,19.29
8058-INTPH,73.33
3642-GKTCT,11.51
0774-RMNUW,1.25
1334-PDUKM,6.76
0756-MPZRL,3.86
2242-MFOTG,14.75
2927-CVULT,7.78
2144-BFDSO,28.66
8745-PVESG,2.38
7647-GYYKX,0.89
5647-FXOTP,47.3
5569-OUICF,54.16
8821-XNHVZ,63.16
2082-OJVTK,56.83
9700-ISPUP,35.15
9839-ETQOE,11.57
6078-VESFR,48.12
9027-TMATR,7.03
5940-NFXKV,63.56
1941-HOSAM,75.42
9110-HSGTV,1.91
0704-VCUMB,0.5
6171-ZTVYB,5.38
8053-WWDRO,18.22
9564-KCLHR,27.51
1935-IMVBB,22.83
2535-PBCGC,1.65
2082-CEFLT,53.33
1470-PSXNM,22.69
1213-NGCUN,31.58
2498-XLDZR,3.0
9866-OCCKE,9.69
5338-YHWYT,1.64
7718-UPSKJ,7.13
8731-WBBMB,18.15
1448-CYWKC,20.63
7901-IIDQV,9.58
2690-DVRVK,12.8
5688-KZTSN,17.55
1270-XKUCC,2.1
0334-ZFJSR,2.48
2894-QOJRX,37.89
5747-PMBSQ,47.42
5583-EJXRD,3.55
4565-EVZMJ,2.44
3143-JQEGI,61.43
6386-SZZKH,15.22
3327-YBAKM,8.69
9441-QHEVC,19.52
6705-LNMDD,14.15
2580-ASVVY,6.32
3370-GQEAL,44.84
5032-USPKF,8.82
2982-IHMFT,71.04
3521-SYVOR,30.04
4254-QPEDE,3.08
6283-GITPX,0.88
9526-JAWYF,39.87
0771-CHWSK,2.34
9788-HNGUT,7.56
9495-REDIY,13.81
5375-XLDOF,6.32
1172-VIYBP,2.67
5649-VUKMC,40.04
6559-PDZLR,50.15
8992-OBVDG,24.2
